Date mutation;Region;Valeur fonciere;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-09-28;Auvergne-Rhône-Alpes;185820.0;59.0;3.0;3509.0
2021-09-29;Auvergne-Rhône-Alpes;216866.0;61.0;3.0;4303.0
2021-10-01;Auvergne-Rhône-Alpes;197014.0;63.0;3.0;4732.0
2021-10-02;Auvergne-Rhône-Alpes;184366.0;55.0;2.0;3247.0
2021-10-04;Auvergne-Rhône-Alpes;214432.0;63.0;3.0;3665.0
2021-10-05;Auvergne-Rhône-Alpes;188545.0;65.0;3.0;3454.0
2021-10-06;Auvergne-Rhône-Alpes;190099.0;62.0;3.0;3320.0
2021-10-07;Auvergne-Rhône-Alpes;206957.0;62.0;3.0;3440.0
2021-10-08;Auvergne-Rhône-Alpes;187600.0;60.0;3.0;3651.0
2021-10-09;Auvergne-Rhône-Alpes;181762.0;75.0;4.0;2380.0
2021-10-11;Auvergne-Rhône-Alpes;204801.0;64.0;3.0;3493.0
2021-10-12;Auvergne-Rhône-Alpes;196087.0;63.0;3.0;3198.0
2021-10-13;Auvergne-Rhône-Alpes;168039.0;62.0;3.0;3306.0
2021-10-14;Auvergne-Rhône-Alpes;180450.0;62.0;3.0;3279.0
2021-10-15;Auvergne-Rhône-Alpes;435527.0;67.0;3.0;11408.0
2021-10-16;Auvergne-Rhône-Alpes;199646.0;61.0;3.0;3486.0
2021-10-18;Auvergne-Rhône-Alpes;189410.0;60.0;3.0;3791.0
2021-10-19;Auvergne-Rhône-Alpes;153051.0;53.0;2.0;3175.0
2021-10-20;Auvergne-Rhône-Alpes;174259.0;61.0;3.0;3136.0
2021-10-22;Auvergne-Rhône-Alpes;197501.0;61.0;3.0;3559.0
2021-10-23;Auvergne-Rhône-Alpes;142890.0;48.0;2.0;3538.0
2021-10-25;Auvergne-Rhône-Alpes;222515.0;65.0;3.0;3996.0
2021-10-26;Auvergne-Rhône-Alpes;208708.0;63.0;3.0;3580.0
2021-10-27;Auvergne-Rhône-Alpes;234289.0;66.0;3.0;3670.0
2021-10-28;Auvergne-Rhône-Alpes;208604.0;63.0;3.0;3656.0
2021-10-29;Auvergne-Rhône-Alpes;215736.0;66.0;3.0;3540.0
2021-10-30;Auvergne-Rhône-Alpes;137358.0;37.0;2.0;3754.0
2021-11-02;Auvergne-Rhône-Alpes;200171.0;63.0;3.0;3333.0
2021-11-03;Auvergne-Rhône-Alpes;184124.0;58.0;3.0;3361.0
2021-11-04;Auvergne-Rhône-Alpes;205464.0;70.0;3.0;3732.0
2021-11-05;Auvergne-Rhône-Alpes;285044.0;57.0;3.0;7397.0
2021-11-06;Auvergne-Rhône-Alpes;138250.0;96.0;4.0;1592.0
2021-11-08;Auvergne-Rhône-Alpes;252525.0;64.0;3.0;4176.0
2021-11-09;Auvergne-Rhône-Alpes;205115.0;66.0;3.0;3299.0
2021-11-10;Auvergne-Rhône-Alpes;214433.0;65.0;3.0;3617.0
2021-11-12;Auvergne-Rhône-Alpes;164029.0;57.0;3.0;2999.0
2021-11-13;Auvergne-Rhône-Alpes;69350.0;72.0;2.0;962.0
2021-11-15;Auvergne-Rhône-Alpes;221614.0;66.0;3.0;3866.0
2021-11-16;Auvergne-Rhône-Alpes;231938.0;62.0;3.0;4222.0
2021-11-17;Auvergne-Rhône-Alpes;194555.0;63.0;3.0;3337.0
2021-11-18;Auvergne-Rhône-Alpes;194854.0;59.0;3.0;3475.0
2021-11-19;Auvergne-Rhône-Alpes;173645.0;62.0;3.0;3073.0
2021-11-20;Auvergne-Rhône-Alpes;147097.0;82.0;3.0;2043.0
2021-11-22;Auvergne-Rhône-Alpes;195416.0;62.0;3.0;3315.0
2021-11-23;Auvergne-Rhône-Alpes;217064.0;55.0;3.0;4500.0
2021-11-24;Auvergne-Rhône-Alpes;169441.0;58.0;3.0;3357.0
2021-11-25;Auvergne-Rhône-Alpes;193247.0;56.0;3.0;4104.0
2021-11-26;Auvergne-Rhône-Alpes;242368.0;60.0;3.0;4489.0
2021-11-27;Auvergne-Rhône-Alpes;106173.0;60.0;2.0;2069.0
2021-11-29;Auvergne-Rhône-Alpes;180895.0;60.0;3.0;3392.0
2021-11-30;Auvergne-Rhône-Alpes;207971.0;56.0;3.0;4852.0
2021-12-01;Auvergne-Rhône-Alpes;281526.0;56.0;2.0;5391.0
2021-12-02;Auvergne-Rhône-Alpes;320783.0;58.0;3.0;5951.0
2021-12-03;Auvergne-Rhône-Alpes;185602.0;56.0;3.0;4235.0
2021-12-04;Auvergne-Rhône-Alpes;193180.0;51.0;2.0;4006.0
2021-12-06;Auvergne-Rhône-Alpes;195287.0;63.0;3.0;3252.0
2021-12-07;Auvergne-Rhône-Alpes;182206.0;60.0;3.0;3948.0
2021-12-08;Auvergne-Rhône-Alpes;199050.0;58.0;3.0;5015.0
2021-12-09;Auvergne-Rhône-Alpes;185248.0;59.0;3.0;3372.0
2021-12-10;Auvergne-Rhône-Alpes;191493.0;57.0;3.0;3681.0
2021-12-11;Auvergne-Rhône-Alpes;66766.0;44.0;2.0;1774.0
2021-12-13;Auvergne-Rhône-Alpes;215805.0;61.0;3.0;3420.0
2021-12-14;Auvergne-Rhône-Alpes;259519.0;57.0;3.0;7572.0
2021-12-15;Auvergne-Rhône-Alpes;246759.0;63.0;3.0;4212.0
2021-12-16;Auvergne-Rhône-Alpes;256382.0;62.0;3.0;4150.0
2021-12-17;Auvergne-Rhône-Alpes;272253.0;60.0;3.0;4730.0
2021-12-18;Auvergne-Rhône-Alpes;180877.0;60.0;3.0;3325.0
2021-12-19;Auvergne-Rhône-Alpes;463000.0;41.0;2.0;11293.0
2021-12-20;Auvergne-Rhône-Alpes;198670.0;57.0;3.0;3873.0
2021-12-21;Auvergne-Rhône-Alpes;200843.0;59.0;3.0;3657.0
2021-12-22;Auvergne-Rhône-Alpes;240551.0;61.0;3.0;4280.0
2021-12-23;Auvergne-Rhône-Alpes;1039239.0;65.0;3.0;14066.0
2021-12-24;Auvergne-Rhône-Alpes;179725.0;50.0;2.0;4676.0
2021-12-27;Auvergne-Rhône-Alpes;177183.0;57.0;3.0;3715.0
2021-12-28;Auvergne-Rhône-Alpes;191655.0;57.0;3.0;3660.0
2021-12-29;Auvergne-Rhône-Alpes;214404.0;64.0;3.0;3838.0
2021-12-30;Auvergne-Rhône-Alpes;209405.0;62.0;3.0;3591.0
2021-12-31;Auvergne-Rhône-Alpes;347976.0;47.0;2.0;13606.0
