Date mutation;Region;Valeur fonciere;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-12-15;Haut-De-France;185358.0;63.0;3.0;3027.0
2021-12-16;Haut-De-France;150844.0;57.0;3.0;2680.0
2021-12-17;Haut-De-France;158816.0;63.0;3.0;2902.0
2021-12-18;Haut-De-France;90027.0;52.0;2.0;1985.0
2021-12-20;Haut-De-France;183074.0;63.0;3.0;2957.0
2021-12-21;Haut-De-France;149629.0;55.0;2.0;2958.0
2021-12-22;Haut-De-France;171279.0;61.0;3.0;2985.0
2021-12-23;Haut-De-France;154435.0;64.0;3.0;2577.0
2021-12-24;Haut-De-France;125916.0;53.0;2.0;2209.0
2021-12-27;Haut-De-France;167228.0;59.0;3.0;2913.0
2021-12-28;Haut-De-France;163282.0;54.0;2.0;3289.0
2021-12-29;Haut-De-France;130572.0;50.0;2.0;2778.0
2021-12-30;Haut-De-France;221211.0;58.0;2.0;4400.0
2021-12-31;Haut-De-France;256724.0;43.0;2.0;12835.0
