Date mutation;Region;Valeur fonciere;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-06-17;Pays-De-Loire;183341.0;52.0;2.0;3665.0
2021-06-18;Pays-De-Loire;170687.0;51.0;2.0;3501.0
2021-06-19;Pays-De-Loire;119833.0;44.0;2.0;2745.0
2021-06-21;Pays-De-Loire;171907.0;54.0;3.0;3548.0
2021-06-22;Pays-De-Loire;168364.0;56.0;2.0;3286.0
2021-06-23;Pays-De-Loire;157318.0;51.0;2.0;3224.0
2021-06-24;Pays-De-Loire;155164.0;54.0;2.0;3132.0
2021-06-25;Pays-De-Loire;167268.0;53.0;2.0;3480.0
2021-06-26;Pays-De-Loire;214333.0;61.0;3.0;3388.0
2021-06-28;Pays-De-Loire;221428.0;60.0;3.0;3530.0
2021-06-29;Pays-De-Loire;318513.0;51.0;2.0;11134.0
2021-06-30;Pays-De-Loire;180084.0;56.0;3.0;3346.0
2021-07-01;Pays-De-Loire;187447.0;59.0;3.0;3378.0
2021-07-02;Pays-De-Loire;186443.0;59.0;3.0;3227.0
2021-07-03;Pays-De-Loire;137812.0;39.0;2.0;3685.0
2021-07-05;Pays-De-Loire;174482.0;58.0;3.0;3507.0
2021-07-06;Pays-De-Loire;183139.0;57.0;3.0;3358.0
2021-07-07;Pays-De-Loire;173935.0;51.0;2.0;3687.0
2021-07-08;Pays-De-Loire;161947.0;56.0;3.0;3088.0
2021-07-09;Pays-De-Loire;192611.0;59.0;3.0;4243.0
2021-07-10;Pays-De-Loire;125750.0;48.0;2.0;3578.0
2021-07-12;Pays-De-Loire;193040.0;59.0;3.0;3396.0
2021-07-13;Pays-De-Loire;168635.0;59.0;3.0;3111.0
2021-07-15;Pays-De-Loire;168131.0;56.0;3.0;3288.0
2021-07-16;Pays-De-Loire;186215.0;57.0;3.0;3388.0
2021-07-17;Pays-De-Loire;299500.0;71.0;3.0;4218.0
2021-07-19;Pays-De-Loire;183975.0;58.0;3.0;3267.0
2021-07-20;Pays-De-Loire;181944.0;61.0;3.0;3066.0
2021-07-21;Pays-De-Loire;204204.0;52.0;2.0;4637.0
2021-07-22;Pays-De-Loire;178504.0;54.0;3.0;3834.0
2021-07-23;Pays-De-Loire;166521.0;57.0;3.0;2858.0
2021-07-24;Pays-De-Loire;147500.0;28.0;2.0;5218.0
2021-07-26;Pays-De-Loire;226138.0;62.0;3.0;4905.0
2021-07-27;Pays-De-Loire;211601.0;56.0;3.0;11031.0
2021-07-28;Pays-De-Loire;186524.0;58.0;2.0;3291.0
2021-07-29;Pays-De-Loire;239907.0;58.0;3.0;4563.0
2021-07-30;Pays-De-Loire;199838.0;57.0;3.0;4647.0
2021-07-31;Pays-De-Loire;258433.0;64.0;3.0;4774.0
2021-08-01;Pays-De-Loire;57000.0;31.0;1.0;1839.0
2021-08-02;Pays-De-Loire;183948.0;57.0;3.0;3404.0
2021-08-03;Pays-De-Loire;159638.0;53.0;2.0;3491.0
2021-08-04;Pays-De-Loire;177898.0;53.0;3.0;4189.0
2021-08-05;Pays-De-Loire;163746.0;57.0;3.0;3085.0
2021-08-06;Pays-De-Loire;173881.0;53.0;2.0;3579.0
2021-08-07;Pays-De-Loire;191500.0;47.0;2.0;4023.0
2021-08-09;Pays-De-Loire;193725.0;57.0;2.0;3838.0
